rental ID,customer ID,car ID,rental begin date,predict finish date,actual finish date,rental payment,status
2073,325,5,2022-03-20,2022-03-29,2022-09-25,281816,Broken
2074,76,84,2022-03-29,2022-04-20,2023-03-18,200546,Done
2075,439,163,2022-03-31,2022-04-02,2022-05-07,417838,Broken
2076,482,101,2022-04-02,2022-05-30,2022-04-19,4640,Done
2077,166,165,2022-04-03,2022-04-15,2022-05-15,19278,Done
2078,39,10,2022-04-05,2022-05-12,2022-04-15,4847,Done
2079,89,33,2022-04-06,2022-04-18,2022-04-08,624,Done
2080,164,77,2022-04-07,2022-05-06,2022-04-28,442257,Broken
2081,139,121,2022-04-08,2022-04-09,2022-04-08,125,Done
2082,216,68,2022-04-11,2022-04-15,2022-05-07,4340,Done
2083,115,139,2022-04-12,2022-04-12,2022-09-11,39672,Done
2084,147,179,2022-04-13,2022-04-13,2022-05-15,14400,Done
2085,315,41,2022-04-13,2022-04-21,2022-05-07,10528,Done
2086,345,135,2022-04-14,2022-05-03,2022-09-27,79120,Done
2087,464,55,2022-04-17,2022-04-25,2022-04-17,1288,Done
2088,40,39,2022-04-20,2022-05-05,2022-06-24,32010,Done
2089,139,115,2022-04-21,2022-05-16,2023-01-16,61560,Done
2090,3,93,2022-04-22,2022-04-29,2022-10-16,506885,Broken
2091,181,32,2022-04-22,2022-04-28,2022-04-22,468,Done
2092,54,90,2022-04-24,2022-05-26,2022-06-09,11396,Done
2093,192,61,2022-04-25,2022-05-02,2023-07-28,272600,Done
2094,326,24,2022-04-28,2022-05-19,2022-11-20,57024,Done
2095,452,169,2022-04-28,2022-05-08,2022-10-27,58912,Done
2096,280,96,2022-04-29,2022-06-19,2023-05-26,61218,Done
2097,500,149,2022-04-29,2022-05-17,2022-04-29,2286,Done
2098,483,77,2022-05-01,2022-05-14,2023-02-04,87588,Done
2099,6,144,2022-05-02,2022-06-28,2022-06-06,276746,Broken
2100,312,30,2022-05-03,2022-05-05,2022-05-03,388,Done
2101,436,30,2022-05-04,2022-05-19,2022-11-19,109998,Done
2102,289,8,2022-05-06,2022-05-08,2023-01-20,586998,Broken
2103,260,162,2022-05-07,2022-05-09,2022-05-27,10304,Done
2104,270,177,2022-05-07,2022-05-07,2022-07-09,23058,Done
2105,457,163,2022-05-08,2022-05-14,2022-05-08,401072,Broken
2106,146,142,2022-05-09,2022-06-03,2023-03-14,166630,Done
2107,373,163,2022-05-16,2022-06-22,2022-09-05,43492,Done
2108,105,6,2022-05-18,2022-06-15,2022-08-19,34565,Done
2109,47,129,2022-05-19,2022-06-13,2022-07-19,15295,Done
2110,497,37,2022-05-20,2022-05-25,2022-05-30,3160,Done
2111,46,57,2022-05-20,2022-07-18,2022-07-29,13708,Done
2112,252,68,2022-05-22,2022-07-21,2022-06-03,3720,Done
2113,215,1,2022-05-22,2022-06-26,2022-12-24,105774,Done
2114,7,10,2022-05-27,2022-07-02,2022-07-06,6288,Done
2115,224,167,2022-05-28,2022-06-06,2022-05-28,1773,Done
2116,123,190,2022-05-31,2022-06-03,2022-10-07,54864,Done
2117,465,151,2022-06-02,2022-07-21,2022-06-02,9016,Done
2118,177,95,2022-06-03,2022-06-05,2022-08-28,13208,Done
2119,493,41,2022-06-03,2022-07-23,2022-06-13,9400,Done
2120,51,2,2022-06-05,2022-06-29,2022-06-05,441902,Broken
2121,3,130,2022-06-05,2022-06-07,2022-10-26,304531,Broken
2122,310,85,2022-06-05,2022-07-05,2022-06-05,2220,Done
2123,172,150,2022-06-09,2022-06-17,2023-02-02,69800,Done
2124,281,160,2022-06-10,2022-06-12,2022-07-17,12091,Done
2125,29,152,2022-06-10,2022-07-07,2022-08-21,22680,Done
2126,477,144,2022-06-12,2022-06-14,2022-06-12,196,Done
2127,85,37,2022-06-12,2022-07-22,2022-09-06,28124,Done
2128,60,31,2022-06-12,2022-07-21,2023-02-22,118164,Done
2129,378,167,2022-06-17,2022-07-15,2023-02-28,140264,Done
2130,324,52,2022-06-17,2022-06-25,2022-07-30,16950,Done
2131,243,19,2022-06-19,2022-08-05,2022-08-12,7820,Done
2132,264,181,2022-06-23,2022-08-14,2022-07-31,157470,Broken
2133,258,86,2022-06-24,2022-08-10,2023-02-22,506887,Broken
2134,416,179,2022-06-27,2022-07-12,2022-11-17,270503,Broken
2135,37,104,2022-07-01,2022-07-07,2023-04-30,141726,Done
2136,69,28,2022-07-03,2022-07-24,2022-10-16,40950,Done
2137,398,113,2022-07-04,2022-08-18,2022-07-04,8865,Done
2138,281,97,2022-07-05,2022-07-26,2022-07-10,1869,Done
2139,236,183,2022-07-05,2022-07-25,2022-08-27,10829,Done
2140,23,158,2022-07-06,2022-07-08,2022-07-06,400,Done
2141,309,154,2022-07-06,2022-07-06,2022-11-26,74217,Done
2142,272,153,2022-07-08,2022-08-30,2022-07-18,8957,Done
2143,331,184,2022-07-09,2022-08-11,2022-09-30,24522,Done
2144,105,199,2022-07-12,2022-08-27,2022-08-10,5428,Done
2145,392,10,2022-07-13,2022-08-27,2022-07-13,5895,Done
2146,435,26,2022-07-17,2022-07-19,2022-12-28,51240,Done
2147,208,112,2022-07-18,2022-08-04,2022-07-26,1819,Done
2148,166,138,2022-07-19,2022-08-18,2022-11-24,371640,Broken
2149,495,90,2022-07-20,2022-09-03,2022-08-17,6930,Done
2150,239,165,2022-07-21,2022-08-21,2022-09-03,13230,Done
2151,161,141,2022-07-21,2022-08-05,2022-12-03,50250,Done
2152,56,10,2022-07-22,2022-09-04,2023-01-12,517731,Broken
2153,114,39,2022-07-23,2022-09-12,2023-03-26,123384,Done
2154,19,51,2022-07-23,2022-08-12,2023-04-02,35950,Done
2155,453,89,2022-07-24,2022-08-09,2022-11-12,330999,Broken
2156,271,98,2022-07-29,2022-08-03,2023-09-18,146084,Done
2157,472,46,2022-07-30,2022-08-05,None,,Rented
2158,359,85,2022-07-31,2022-08-23,2023-03-09,45658,Done
2159,289,119,2022-08-03,2022-08-21,2022-08-10,2106,Done
2160,459,81,2022-08-04,2022-08-06,2022-08-04,260845,Broken
2161,176,117,2022-08-05,2022-08-14,2022-08-05,1161,Done
2162,60,198,2022-08-07,2022-09-08,2022-08-12,2976,Done
2163,195,80,2022-08-11,2022-08-13,2022-09-04,3944,Done
2164,475,58,2022-08-13,2022-08-28,2022-08-13,2880,Done
2165,228,199,2022-08-13,2022-09-21,2022-10-01,8142,Done
2166,26,81,2022-08-14,2022-10-07,2022-08-14,5454,Done
2167,140,100,2022-08-17,2022-08-31,2022-08-17,2562,Done
2168,48,55,2022-08-18,2022-08-28,2022-10-23,28658,Done
2169,267,74,2022-08-19,2022-10-02,2022-11-15,135196,Broken
2170,215,66,2022-08-19,2022-08-28,2023-06-21,72900,Done
2171,9,144,2022-08-21,2022-09-09,2022-09-02,1862,Done
2172,402,99,2022-08-23,2022-09-30,2022-12-26,520504,Broken
2173,201,92,2022-08-24,2022-09-07,2023-03-25,47658,Done
2174,487,198,2022-08-24,2022-09-22,2023-04-11,58776,Done
2175,121,32,2022-08-28,2022-08-31,2022-11-18,347984,Broken
2176,366,9,2022-08-31,2022-08-31,2023-07-09,50544,Done
2177,165,71,2022-09-01,2022-09-23,2022-09-05,3168,Done
2178,496,183,2022-09-01,2022-10-10,2022-10-11,3822,Done
2179,161,119,2022-09-01,2022-09-01,2022-11-03,172419,Broken
2180,289,75,2022-09-02,2022-09-17,2023-03-12,33666,Done
2181,154,49,2022-09-06,2022-10-09,2022-09-08,5478,Done
2182,202,160,2022-09-07,2022-09-08,2022-12-03,29267,Done
2183,266,45,2022-09-07,2022-09-26,2023-02-19,25135,Done
2184,127,23,2022-09-08,2022-09-11,2022-12-26,402836,Broken
2185,232,7,2022-09-12,2022-11-05,2022-09-12,8802,Done
2186,492,122,2022-09-12,2022-10-29,2022-12-31,27848,Done
2187,336,107,2022-09-14,2022-10-15,2022-10-27,8107,Done
2188,311,19,2022-09-14,2022-10-21,2022-09-15,4255,Done
2189,277,57,2022-09-15,2022-10-19,2022-09-30,5066,Done
2190,219,182,2022-09-15,2022-09-21,2023-01-30,45087,Done
2191,360,19,2022-09-16,2022-11-27,2022-12-16,501720,Broken
2192,325,114,2022-09-17,2022-10-13,2022-11-02,13588,Done
2193,209,6,2022-09-19,2022-11-03,2023-02-02,49290,Done
2194,53,193,2022-09-19,2022-10-25,2023-01-30,29430,Done
2195,147,112,2022-09-22,2022-09-24,2022-10-01,238299,Broken
2196,350,79,2022-09-24,2022-09-26,2022-12-06,38270,Done
2197,401,137,2022-09-25,2022-10-11,2022-10-02,282766,Broken
2198,452,91,2022-09-27,2022-09-29,2022-10-02,320501,Broken
2199,489,5,2022-09-30,2022-10-17,2022-10-25,3116,Done
2200,32,4,2022-09-30,2022-11-01,2022-11-08,8480,Done
2201,282,94,2022-10-01,2022-10-23,2022-10-14,473161,Broken
2202,133,50,2022-10-02,2022-11-08,2023-01-19,423087,Broken
2203,256,7,2022-10-05,2022-11-21,2022-10-27,7661,Done
2204,194,129,2022-10-07,2022-11-02,2022-10-07,2990,Done
2205,338,157,2022-10-07,2022-10-11,2022-12-22,25740,Done
2206,290,158,2022-10-08,2022-10-08,2023-01-25,65400,Done
2207,389,149,2022-10-11,2022-10-30,2022-10-15,2413,Done
2208,414,65,2022-10-11,2022-10-29,2023-10-01,161553,Done
2209,80,13,2022-10-12,2022-11-01,2023-07-17,100838,Done
2210,211,134,2022-10-13,2022-11-11,2022-11-29,205177,Broken
2211,348,67,2022-10-14,2022-11-14,2023-08-22,549569,Broken
2212,250,190,2022-10-14,2022-12-16,2023-01-16,22464,Done
2213,487,136,2022-10-16,2022-12-12,2023-01-16,15390,Done
2214,294,124,2022-10-17,2022-11-15,2022-12-15,471362,Broken
2215,450,80,2022-10-17,2022-10-26,2022-12-16,9396,Done
2216,210,123,2022-10-18,2022-11-05,2022-10-18,442879,Broken
2217,330,94,2022-10-20,2022-11-17,2022-10-29,3612,Done
2218,294,185,2022-10-21,2022-11-10,2022-10-21,3460,Done
2219,455,117,2022-10-22,2022-10-24,2023-04-18,68370,Done
2220,91,91,2022-10-23,2022-10-29,2023-10-16,203904,Done
2221,286,163,2022-10-24,2022-10-24,2023-10-07,173304,Done
2222,168,18,2022-10-27,2022-11-15,2022-11-05,3116,Done
2223,63,165,2022-10-27,2022-10-30,2023-02-15,61803,Done
2224,305,107,2022-10-28,2022-10-30,2022-12-20,18755,Done
2225,19,49,2022-10-28,2022-10-31,2023-04-15,83166,Done
2226,257,149,2022-10-30,2022-11-17,2022-11-06,2286,Done
2227,48,132,2022-10-30,2022-11-11,2023-02-25,60390,Done
2228,152,5,2022-10-30,2022-11-07,2022-12-11,8360,Done
2229,282,57,2022-11-05,2022-11-09,2023-07-10,526558,Broken
2230,269,83,2022-11-08,2022-11-10,2023-03-01,247790,Broken
2231,397,59,2022-11-10,2022-12-13,2022-11-12,5874,Done
2232,345,101,2022-11-12,2022-11-12,2022-11-12,0,Cancelled
2233,158,35,2022-11-13,2022-11-25,2022-11-13,600,Done
2234,2,199,2022-11-16,2022-11-16,2023-01-06,18054,Done
2235,111,153,2022-11-16,2023-01-15,2022-12-11,10140,Done
2236,120,185,2022-11-23,2022-11-23,2022-11-23,0,Cancelled
2237,460,159,2022-11-23,2022-12-02,2023-01-13,198770,Broken
2238,396,64,2022-11-25,2022-12-21,2022-11-30,2652,Done
2239,256,152,2022-11-26,2023-01-19,2023-01-20,7980,Done
2240,128,69,2022-11-26,2023-01-17,2022-11-29,3588,Done
2241,178,76,2022-11-27,2022-11-28,2023-02-06,12238,Done
2242,93,112,2022-11-30,2022-12-13,2023-10-18,100580,Done
2243,331,94,2022-12-02,2022-12-07,2022-12-02,470968,Broken
2244,258,82,2022-12-03,2023-01-15,2023-10-08,152221,Done
2245,228,121,2022-12-04,2023-01-14,2022-12-06,5125,Done
2246,137,119,2022-12-04,2022-12-12,2023-08-31,92898,Done
2247,37,138,2022-12-05,2022-12-08,2022-12-05,351417,Broken
2248,107,141,2022-12-06,2023-01-15,2023-07-14,77720,Done
2249,474,114,2022-12-07,2023-02-15,2022-12-11,11060,Done
2250,425,4,2022-12-12,2023-01-09,2023-03-06,31360,Done
2251,217,89,2022-12-12,2023-02-18,2022-12-18,3536,Done
2252,353,15,2022-12-14,2022-12-15,2023-03-08,17000,Done
2253,358,166,2022-12-15,2023-01-02,2023-01-03,425090,Broken
2254,393,170,2022-12-15,2022-12-15,2022-12-18,278132,Broken
2255,99,69,2022-12-16,2022-12-19,2023-01-31,9108,Done
2256,401,37,2022-12-18,2022-12-18,2023-01-31,20856,Done
2257,456,200,2022-12-19,2023-01-09,2023-03-27,33264,Done
2258,372,95,2022-12-21,2022-12-21,2023-01-19,274302,Broken
2259,227,74,2022-12-21,2023-01-25,2023-11-15,57771,Done
2260,181,42,2022-12-21,2023-01-08,2023-01-14,3168,Done
2261,44,116,2022-12-24,2022-12-24,2023-05-16,24882,Done
2262,214,153,2022-12-24,2022-12-25,2023-03-27,46813,Done
2263,34,28,2022-12-26,2022-12-28,2023-08-07,100200,Done
2264,229,40,2022-12-26,2022-12-26,2022-12-26,0,Cancelled
2265,472,40,2022-12-26,2023-01-25,2023-11-05,100548,Done
2266,376,60,2022-12-27,2023-02-18,2023-02-19,3808,Done
2267,451,170,2023-01-02,2023-01-28,2023-02-10,4940,Done
2268,299,54,2023-01-07,2023-01-09,2023-02-12,19552,Done
2269,277,144,2023-01-09,2023-01-19,2023-01-09,980,Done
2270,350,18,2023-01-09,2023-01-31,2023-07-31,92660,Done
2271,63,134,2023-01-11,2023-01-14,2023-11-05,176712,Done
2272,287,12,2023-01-11,2023-01-18,2023-03-19,28798,Done
2273,317,21,2023-01-12,2023-01-16,2023-01-29,156493,Broken
2274,106,33,2023-01-12,2023-01-18,2023-01-18,312,Done
2275,100,71,2023-01-13,2023-02-07,2023-01-13,3600,Done
2276,228,172,2023-01-14,2023-02-11,2023-06-21,56430,Done
2277,292,17,2023-01-20,2023-01-30,2023-06-12,191685,Broken
2278,132,47,2023-01-20,2023-02-19,2023-05-21,444173,Broken
2279,354,130,2023-01-24,2023-01-26,2023-03-04,8023,Done
2280,330,105,2023-01-24,2023-02-12,2023-11-23,93197,Done
2281,76,38,2023-01-26,2023-02-05,2023-05-12,25926,Done
2282,275,103,2023-01-26,2023-03-22,2023-02-08,10890,Done
2283,417,93,2023-01-27,2023-01-27,2023-01-27,0,Cancelled
2284,154,2,2023-01-29,2023-01-29,2023-01-31,600,Done
2285,391,166,2023-01-29,2023-03-13,2023-02-01,2838,Done
2286,200,1,2023-01-29,2023-02-13,None,,Rented
2287,23,62,2023-01-30,2023-03-14,2023-04-14,471918,Broken
2288,192,79,2023-01-31,2023-02-07,2023-02-04,105190,Broken
2289,493,188,2023-02-01,2023-02-01,2023-02-01,0,Cancelled
2290,477,166,2023-02-02,2023-02-12,2023-04-16,13134,Done
2291,479,102,2023-02-03,2023-02-25,2023-05-22,34720,Done
2292,416,111,2023-02-03,2023-03-21,2023-02-03,8096,Done
2293,140,186,2023-02-04,2023-02-14,2023-03-13,4550,Done
2294,326,199,2023-02-04,2023-02-15,2023-06-11,42362,Done
2295,15,129,2023-02-06,2023-04-06,2023-04-05,6785,Done
2296,114,42,2023-02-08,2023-02-09,2023-02-28,5104,Done
2297,290,162,2023-02-08,2023-04-15,2023-02-09,462235,Broken
2298,203,111,2023-02-09,2023-02-26,2023-02-09,296878,Broken
2299,383,160,2023-02-09,2023-04-10,2023-06-20,30849,Done
2300,438,111,2023-02-09,2023-02-17,2023-03-20,17776,Done
2301,390,171,2023-02-10,2023-04-19,2023-03-28,11628,Done
2302,63,162,2023-02-10,2023-03-17,2023-08-26,95864,Done
2303,297,32,2023-02-14,2023-02-15,2023-09-20,50856,Done
2304,176,178,2023-02-15,2023-02-20,2023-03-29,20648,Done
2305,411,191,2023-02-16,2023-03-29,2023-02-25,7954,Done
2306,355,79,2023-02-16,2023-03-02,2023-09-23,111962,Done
2307,175,183,2023-02-18,2023-02-20,2023-04-01,11102,Done
2308,114,54,2023-02-20,2023-02-27,2023-04-29,314313,Broken
2309,171,69,2023-02-22,2023-03-22,2023-08-08,30705,Done
2310,90,156,2023-02-28,2023-03-03,2023-04-02,330244,Broken
2311,276,29,2023-03-01,2023-03-14,2023-04-25,25298,Done
2312,197,147,2023-03-04,2023-04-21,2023-11-05,180901,Broken
2313,235,196,2023-03-06,2023-04-08,2023-07-16,500709,Broken
2314,187,181,2023-03-07,2023-03-31,2023-03-07,3288,Done
2315,58,56,2023-03-08,2023-04-14,2023-10-31,58604,Done
2316,194,120,2023-03-09,2023-03-14,2023-10-25,36720,Done
2317,128,150,2023-03-09,2023-03-14,2023-11-03,70700,Done
2318,193,124,2023-03-10,2023-03-17,2023-03-10,1232,Done
2319,383,45,2023-03-10,2023-04-02,2023-03-25,1265,Done
2320,278,42,2023-03-10,2023-03-10,2023-03-10,0,Cancelled
2321,381,64,2023-03-10,2023-03-13,2023-05-17,20196,Done
2322,286,60,2023-03-14,2023-03-20,2023-10-21,44268,Done
2323,301,103,2023-03-15,2023-04-17,2023-10-02,312588,Broken
2324,187,194,2023-03-19,2023-05-12,2023-04-20,3942,Done
2325,97,145,2023-03-23,2023-03-23,2023-06-22,28665,Done
2326,317,4,2023-03-23,2023-04-13,2023-04-09,3360,Done
2327,482,7,2023-03-24,2023-03-26,2023-04-19,12062,Done
2328,459,111,2023-03-25,2023-04-01,2023-06-01,33440,Done
2329,494,126,2023-03-25,2023-05-04,2023-06-17,9804,Done
2330,194,30,2023-03-25,2023-04-12,2023-10-07,107088,Done
2331,365,188,2023-03-26,2023-03-26,2023-04-27,9696,Done
2332,447,189,2023-03-26,2023-04-28,2023-05-06,3990,Done
2333,465,23,2023-03-28,2023-05-23,2023-08-13,18422,Done
2334,415,87,2023-04-01,2023-04-12,2023-05-15,10340,Done
2335,291,33,2023-04-03,2023-04-28,2023-08-02,16276,Done
2336,162,137,2023-04-08,2023-04-14,2023-07-02,17496,Done
2337,419,26,2023-04-08,2023-05-04,2023-04-29,2730,Done
2338,172,156,2023-04-11,2023-06-06,2023-07-17,22196,Done
2339,186,59,2023-04-14,2023-04-30,2023-04-14,2848,Done
2340,135,180,2023-04-14,2023-04-14,2023-04-14,0,Cancelled
2341,241,130,2023-04-15,2023-05-26,2023-09-05,24637,Done
2342,59,122,2023-04-16,2023-05-30,2023-10-26,57938,Done
2343,319,179,2023-04-17,2023-05-26,2023-05-02,5850,Done
2344,1,2,2023-04-18,2023-06-08,2023-04-18,5100,Done
2345,105,92,2023-04-22,2023-05-24,2023-09-26,31746,Done
2346,174,73,2023-04-24,2023-06-06,2023-08-16,313842,Broken
2347,311,81,2023-04-26,2023-05-24,2023-04-26,2828,Done
2348,234,68,2023-04-28,2023-05-16,2023-04-28,1116,Done
2349,112,171,2023-04-29,2023-07-04,None,,Rented
2350,322,97,2023-05-04,2023-06-30,2023-05-04,5073,Done
2351,27,19,2023-05-05,2023-06-11,2023-06-14,5290,Done
2352,216,35,2023-05-05,2023-06-18,None,,Rented
2353,221,107,2023-05-06,2023-06-19,2023-05-06,5324,Done
2354,430,180,2023-05-06,2023-06-23,2023-06-20,3216,Done
2355,53,78,2023-05-07,2023-05-14,2023-05-07,1001,Done
2356,10,100,2023-05-10,2023-05-30,2023-05-10,3660,Done
2357,296,194,2023-05-11,2023-06-21,2023-05-11,2993,Done
2358,295,37,2023-05-11,2023-05-19,2023-11-23,90376,Done
2359,156,43,2023-05-12,2023-06-11,2023-11-16,74088,Done
2360,248,179,2023-05-12,2023-05-29,2023-08-02,31800,Done
2361,108,182,2023-05-12,2023-05-15,2023-09-04,38307,Done
2362,227,4,2023-05-14,2023-05-18,2023-05-18,640,Done
2363,66,87,2023-05-20,2023-06-03,2023-08-08,19928,Done
2364,498,142,2023-05-21,2023-05-28,2023-10-03,74290,Done
2365,420,7,2023-05-22,2023-07-07,2023-09-25,502765,Broken
2366,313,188,2023-05-22,2023-06-20,2023-08-30,24442,Done
2367,64,195,2023-05-24,2023-05-31,2023-06-10,5032,Done
2368,352,45,2023-05-26,2023-08-07,2023-05-26,226178,Broken
2369,143,149,2023-05-28,2023-06-12,2023-06-13,409679,Broken
2370,173,148,2023-06-01,2023-06-30,2023-08-11,17050,Done
2371,87,21,2023-06-07,2023-07-12,2023-08-26,171479,Broken
2372,54,157,2023-06-08,2023-07-05,2023-06-25,3159,Done
2373,12,111,2023-06-08,2023-06-20,2023-07-01,301806,Broken
2374,454,14,2023-06-09,2023-07-15,2023-06-29,3492,Done
2375,106,12,2023-06-09,2023-08-01,2023-06-09,8162,Done
2376,260,51,2023-06-11,2023-07-10,2023-10-15,16000,Done
2377,477,81,2023-06-11,2023-06-25,2023-08-17,17473,Done
2378,468,154,2023-06-14,2023-07-07,2023-06-29,3979,Done
2379,481,159,2023-06-14,2023-06-17,2023-06-14,360,Done
2380,42,97,2023-06-15,2023-07-01,2023-09-16,21983,Done
2381,460,44,2023-06-15,2023-08-03,2023-08-16,9240,Done
2382,145,88,2023-06-19,2023-07-14,2023-08-06,202574,Broken
2383,453,173,2023-06-20,2023-07-23,2023-09-06,11424,Done
2384,286,144,2023-06-22,2023-08-06,2023-06-22,4410,Done
2385,88,152,2023-06-22,2023-07-14,2023-08-30,22820,Done
2386,363,168,2023-06-24,2023-07-23,2023-08-08,8239,Done
2387,498,55,2023-06-25,2023-07-04,None,,Rented
2388,355,155,2023-06-25,2023-08-09,2023-06-25,5760,Done
2389,418,128,2023-06-29,2023-07-23,2023-07-03,3960,Done
2390,11,19,2023-06-30,2023-07-12,2023-09-03,19665,Done
2391,443,178,2023-07-03,2023-08-06,2023-07-26,6052,Done
2392,475,94,2023-07-04,2023-08-26,2023-07-16,477160,Broken
2393,38,157,2023-07-04,2023-07-17,2023-08-24,14859,Done
2394,313,10,2023-07-04,2023-07-24,2023-10-01,29737,Done
2395,157,52,2023-07-10,2023-08-14,2023-07-10,260809,Broken
2396,425,38,2023-07-11,2023-08-05,2023-07-11,290854,Broken
2397,211,17,2023-07-13,2023-07-28,2023-08-24,16608,Done
2398,494,90,2023-07-14,2023-07-30,2023-08-01,427544,Broken
2399,121,48,2023-07-14,2023-08-26,2023-07-14,7955,Done
2400,309,71,2023-07-15,2023-08-13,2023-11-18,172686,Broken
2401,110,115,2023-07-16,2023-07-24,2023-09-09,12069,Done
2402,3,146,2023-07-17,2023-09-05,2023-08-15,4150,Done
2403,134,94,2023-07-17,2023-09-08,2023-09-23,12642,Done
2404,82,177,2023-07-17,2023-08-11,2023-08-22,7076,Done
2405,170,50,2023-07-21,2023-09-18,2023-11-04,24800,Done
2406,116,169,2023-07-21,2023-07-21,2023-11-14,38976,Done
2407,125,36,2023-07-24,2023-08-26,2023-08-17,464514,Broken
2408,273,95,2023-07-24,2023-08-09,2023-08-18,2236,Done
2409,165,100,2023-07-28,2023-07-30,2023-08-28,16287,Done
2410,127,5,2023-07-28,2023-08-03,2023-08-29,6384,Done
2411,490,144,2023-07-28,2023-08-01,2023-09-03,10094,Done
2412,22,149,2023-07-28,2023-08-09,2023-07-28,1524,Done
2413,256,123,2023-07-29,2023-08-04,2023-09-14,12771,Done
2414,183,70,2023-07-30,2023-08-31,2023-08-08,2272,Done
2415,71,11,2023-07-30,2023-09-02,2023-11-04,24530,Done
2416,315,8,2023-07-31,2023-08-10,2023-09-06,11557,Done
2417,119,170,2023-08-01,2023-09-08,2023-10-29,291964,Broken
2418,474,72,2023-08-02,2023-09-04,2023-08-14,2145,Done
2419,165,75,2023-08-04,2023-08-21,2023-11-08,15748,Done
2420,129,178,2023-08-05,2023-08-17,2023-08-05,224476,Broken
2421,314,155,2023-08-07,2023-08-07,2023-08-14,2688,Done
2422,174,57,2023-08-11,2023-08-21,2023-09-22,15794,Done
2423,241,128,2023-08-12,2023-08-30,2023-08-12,2970,Done
2424,198,2,2023-08-13,2023-08-31,2023-08-13,1800,Done
2425,23,145,2023-08-13,2023-10-14,2023-08-13,6510,Done
2426,30,118,2023-08-19,2023-09-30,2023-09-15,8106,Done
2427,354,137,2023-08-19,2023-11-02,2023-09-30,5400,Done
2428,272,28,2023-08-21,2023-10-14,2023-11-05,442102,Broken
2429,428,59,2023-08-22,2023-08-23,2023-09-12,10858,Done
2430,207,121,2023-08-24,2023-08-30,2023-08-30,750,Done
2431,428,136,2023-08-25,2023-09-05,2023-09-23,6175,Done
2432,236,72,2023-08-25,2023-09-02,2023-09-30,5980,Done
2433,261,167,2023-08-28,2023-09-29,2023-09-18,6304,Done
2434,409,21,2023-08-31,2023-09-17,2023-11-12,173249,Broken
2435,402,154,2023-08-31,2023-10-28,2023-11-10,16781,Done
2436,254,108,2023-09-04,2023-09-26,2023-10-12,8960,Done
2437,296,179,2023-09-04,2023-10-09,2023-09-18,215903,Broken
2438,479,86,2023-09-05,2023-10-08,2023-09-05,3102,Done
2439,31,155,2023-09-06,2023-09-23,2023-10-24,14080,Done
2440,288,146,2023-09-06,2023-09-08,2023-09-08,166,Done
2441,81,151,2023-09-08,2023-09-18,None,,Rented
2442,239,42,2023-09-09,2023-10-03,2023-09-23,2112,Done
2443,103,177,2023-09-09,2023-10-06,2023-10-20,8418,Done
2444,56,200,2023-09-10,2023-09-15,2023-10-23,15708,Done
2445,39,132,2023-09-11,2023-11-26,2023-09-27,13908,Done
2446,384,87,2023-09-12,2023-10-26,2023-10-06,4136,Done
2447,100,89,2023-09-12,2023-11-14,2023-09-13,3276,Done
2448,473,15,2023-09-14,2023-10-30,2023-10-18,229403,Broken
2449,318,195,2023-09-15,2023-09-18,2023-09-15,408,Done
2450,148,93,2023-09-15,2023-09-21,2023-11-17,34869,Done
2451,197,144,2023-09-17,2023-10-07,None,,Rented
2452,453,173,2023-09-17,2023-10-25,2023-09-29,2584,Done
2453,466,117,2023-09-18,2023-09-22,2023-10-29,14835,Done
2454,499,83,2023-09-23,2023-10-09,2023-11-03,226318,Broken
2455,291,53,2023-09-23,2023-09-26,2023-09-23,576,Done
2456,200,183,2023-09-24,2023-11-08,2023-10-26,4095,Done
2457,395,33,2023-09-25,2023-10-19,2023-10-20,1404,Done
2458,216,195,2023-09-25,2023-11-26,2023-10-05,8432,Done
2459,448,59,2023-09-25,2023-10-27,2023-11-13,14774,Done
2460,94,119,2023-09-26,2023-11-28,2023-11-21,7371,Done
2461,264,179,2023-09-27,2023-09-29,2023-10-12,6150,Done
2462,57,176,2023-09-27,2023-11-20,2023-11-02,5022,Done
2463,9,90,2023-09-29,2023-10-10,2023-11-23,446178,Broken
2464,247,39,2023-09-30,2023-11-13,2023-11-18,11446,Done
2465,272,16,2023-09-30,2023-10-25,2023-10-05,4250,Done
2466,64,92,2023-09-30,2023-10-01,2023-09-30,78,Done
2467,225,29,2023-10-01,2023-10-12,2023-10-23,8008,Done
2468,161,70,2023-10-02,2023-10-26,2023-10-07,1704,Done
2469,186,97,2023-10-05,2023-10-19,2023-10-21,1780,Done
2470,92,62,2023-10-05,2023-10-22,2023-10-23,2600,Done
2471,7,80,2023-10-05,2023-10-19,2023-11-16,5684,Done
2472,73,95,2023-10-07,2023-10-27,2023-10-08,1040,Done
2473,411,137,2023-10-07,2023-11-05,2023-11-07,2520,Done
2474,6,31,2023-10-08,2023-11-02,2023-11-01,4300,Done
2475,361,156,2023-10-08,2023-10-15,None,,Rented
2476,487,79,2023-10-10,2023-10-17,2023-11-20,19402,Done
2477,425,180,2023-10-14,2023-10-16,2023-11-18,6767,Done
2478,489,87,2023-10-14,2023-11-19,2023-10-21,3384,Done
2479,32,41,2023-10-17,2023-11-20,2023-10-24,6392,Done
2480,311,133,2023-10-17,2023-12-29,2023-10-17,5548,Done
2481,371,64,2023-10-21,2023-12-03,2023-11-15,4386,Done
2482,336,36,2023-10-22,2023-12-11,2023-10-25,3450,Done
