rental ID,customer ID,car ID,rental begin date,predict finish date,actual finish date,rental fee,status
1915,53,33,2021-07-22,2021-07-29,2022-02-15,31720.00,Completed
1916,55,1,2021-07-23,2021-08-30,2021-12-16,66246.00,Completed
1917,492,109,2021-07-23,2021-07-25,2022-02-01,85100.00,Completed
1918,134,87,2021-07-26,2021-09-08,2021-07-26,4136.00,Completed
1919,65,32,2021-07-29,2021-10-09,2021-10-06,334880.00,Completed
1920,469,111,2021-07-29,2021-08-26,2021-07-29,298814.00,Completed
1921,83,29,2021-07-29,2021-08-11,2021-07-29,2366.00,Completed
1922,257,110,2021-08-02,2021-08-05,2021-08-02,354.00,Completed
1923,149,146,2021-08-02,2021-08-04,2021-08-02,166.00,Completed
1924,3,106,2021-08-05,2021-09-01,2021-11-02,446466.00,Completed
1925,337,121,2021-08-07,2021-08-13,2021-08-24,4875.00,Completed
1926,500,67,2021-08-07,2021-08-09,2022-09-14,115680.00,Completed
1927,7,192,2021-08-08,2021-08-15,2021-08-08,700.00,Completed
1928,100,184,2021-08-10,2021-09-17,2021-09-22,7102.00,Completed
1929,354,123,2021-08-10,2021-08-14,2022-01-10,44649.00,Completed
1930,270,54,2021-08-13,2021-09-09,2022-06-27,169200.00,Completed
1931,351,125,2021-08-13,2021-09-20,2021-08-13,5168.00,Completed
1932,446,128,2021-08-14,2021-10-11,2023-02-13,252120.00,Completed
1933,120,125,2021-08-17,2021-09-13,2021-09-04,3672.00,Completed
1934,216,100,2021-08-19,2021-10-16,2022-01-12,58926.00,Completed
1935,180,59,2021-08-20,2021-08-29,2021-12-22,63012.00,Completed
1936,473,56,2021-08-22,2021-09-08,2021-12-18,29440.00,Completed
1937,216,154,2021-08-24,2021-09-19,2021-08-24,4498.00,Completed
1938,333,114,2021-08-26,2021-10-20,2021-08-26,8690.00,Completed
1939,401,74,2021-08-28,2021-09-07,2021-08-28,630.00,Completed
1940,399,121,2021-08-29,2021-09-08,2022-04-01,78125.00,Completed
1941,339,5,2021-08-30,2021-10-10,2021-08-30,3116.00,Completed
1942,49,177,2021-09-01,2021-09-26,2021-12-06,29036.00,Completed
1943,473,50,2021-09-03,2021-10-14,2022-09-19,131564.00,Completed
1944,96,31,2021-09-03,2021-09-11,2021-09-03,198167.00,Completed
1945,33,170,2021-09-04,2021-10-04,2021-10-20,5928.00,Completed
1946,158,25,2021-09-05,2021-09-27,2021-09-15,1672.00,Completed
1947,379,167,2021-09-07,2021-09-25,2021-09-09,3546.00,Completed
1948,190,193,2021-09-09,2021-09-23,2021-09-09,409617.00,Completed
1949,179,19,2021-09-09,2021-09-25,2021-09-09,1840.00,Completed
1950,315,97,2021-09-10,2021-09-10,2021-09-23,3471.00,Completed
1951,329,70,2021-09-11,2021-09-19,2022-02-18,32944.00,Completed
1952,78,84,2021-09-18,2021-11-07,2021-09-26,9850.00,Completed
1953,407,125,2021-09-18,2021-09-18,2022-05-21,99960.00,Completed
1954,112,146,2021-09-25,2021-11-15,2022-10-03,84411.00,Completed
1955,347,18,2021-09-28,2021-11-01,2021-11-20,14924.00,Completed
1956,436,97,2021-09-30,2021-10-30,2021-09-30,2670.00,Completed
1957,208,120,2021-10-02,2021-10-07,2021-10-02,270.00,Completed
1958,76,30,2021-10-03,2021-11-05,2021-12-22,180464.00,Completed
1959,32,118,2021-10-05,2021-11-21,2022-03-03,329655.00,Completed
1960,486,45,2021-10-06,2021-10-26,2021-12-01,7040.00,Completed
1961,465,98,2021-10-08,2021-11-27,2021-11-24,5900.00,Completed
1962,156,119,2021-10-08,2021-11-05,2021-10-08,3276.00,Completed
1963,82,122,2021-10-08,2021-10-09,2021-11-03,8968.00,Completed
1964,463,153,2021-10-09,2021-10-16,2021-10-09,1183.00,Completed
1965,94,36,2021-10-09,2021-11-11,2021-10-14,2277.00,Completed
1966,266,173,2021-10-11,2021-10-25,2021-10-11,952.00,Completed
1967,462,115,2021-10-11,2021-10-11,2022-03-02,34506.00,Completed
1968,434,3,2021-10-12,2021-10-23,2022-08-11,431566.00,Completed
1969,223,47,2021-10-13,2021-10-21,2021-11-06,9464.00,Completed
1970,351,154,2021-10-14,2021-10-20,2021-10-14,1038.00,Completed
1971,247,78,2021-10-16,2021-11-18,2021-11-14,4719.00,Completed
1972,261,197,2021-10-16,2021-11-08,2023-02-02,191264.00,Completed
1973,33,89,2021-10-16,2021-11-20,2022-06-10,33332.00,Completed
1974,357,124,2021-10-18,2021-11-07,2021-10-18,3520.00,Completed
1975,182,101,2021-10-21,2021-11-09,2021-10-26,1520.00,Completed
1976,194,41,2021-10-25,2021-11-20,2021-11-19,4888.00,Completed
1977,16,124,2021-10-27,2021-10-30,2022-02-24,62304.00,Completed
1978,245,99,2021-10-27,2021-11-04,2021-10-29,491986.00,Completed
1979,19,36,2021-10-28,2021-11-10,2021-11-05,897.00,Completed
1980,56,166,2021-10-29,2021-11-29,2022-11-02,68970.00,Completed
1981,426,130,2021-11-02,2021-12-03,2022-03-10,22862.00,Completed
1982,241,77,2021-11-05,2021-11-20,2021-11-20,1620.00,Completed
1983,342,36,2021-11-06,2021-12-20,2022-12-31,80868.00,Completed
1984,168,21,2021-11-08,2021-11-09,2021-11-10,151891.00,Completed
1985,178,116,2021-11-09,2021-12-16,2022-07-31,41644.00,Completed
1986,352,126,2021-11-13,2021-11-18,2022-03-12,19779.00,Completed
1987,180,47,2021-11-13,2021-12-10,2022-06-29,499436.00,Completed
1988,392,106,2021-11-14,2021-12-12,2021-12-05,3108.00,Completed
1989,131,148,2021-11-21,2021-12-21,2021-12-09,3300.00,Completed
1990,115,18,2021-11-24,2021-12-08,2022-08-04,246247.00,Completed
1991,76,155,2021-11-25,2021-12-01,2021-11-25,254787.00,Completed
1992,357,158,2021-11-25,2022-01-09,2021-12-07,9000.00,Completed
1993,405,127,2021-11-29,2021-12-29,2021-11-29,408653.00,Completed
1994,22,103,2021-11-30,2021-12-01,2022-12-12,223542.00,Completed
1995,471,105,2021-12-01,2021-12-03,2021-12-01,214.00,Completed
1996,197,68,2021-12-02,2021-12-06,2021-12-18,2480.00,Completed
1997,82,65,2021-12-04,2021-12-29,2022-08-02,515729.00,Completed
1998,154,155,2021-12-05,2021-12-18,2021-12-21,2816.00,Completed
1999,61,189,2021-12-05,2021-12-23,2022-01-09,4830.00,Completed
2000,287,8,2021-12-07,2021-12-21,2021-12-07,1778.00,Completed
2001,121,14,2021-12-10,2022-01-09,2023-06-04,151611.00,Completed
2002,162,198,2021-12-10,2021-12-13,2022-03-31,30411.00,Completed
2003,465,28,2021-12-10,2021-12-12,2022-06-23,87150.00,Completed
2004,282,64,2021-12-12,2021-12-20,2022-11-01,323773.00,Completed
2005,58,106,2021-12-13,2022-01-23,2022-02-12,11211.00,Completed
2006,205,13,2021-12-13,2022-01-07,2022-04-13,39751.00,Completed
2007,448,22,2021-12-18,2022-01-29,2022-04-03,254185.00,Completed
2008,253,26,2021-12-19,2021-12-29,2022-01-27,10185.00,Completed
2009,38,148,2021-12-21,2022-01-12,2023-03-05,332740.00,Completed
2010,213,93,2021-12-22,2022-01-11,2022-01-01,3940.00,Completed
2011,2,1,2021-12-25,2022-01-07,2022-02-04,17751.00,Completed
2012,222,41,2021-12-25,2022-02-23,2021-12-25,11280.00,Completed
2013,429,177,2021-12-26,2022-01-24,2021-12-26,111463.00,Completed
2014,217,98,2021-12-28,2022-01-13,2022-01-31,8260.00,Completed
2015,331,30,2021-12-28,2022-02-24,2021-12-28,11252.00,Completed
2016,97,45,2021-12-29,2022-02-10,2021-12-29,2365.00,Completed
2017,189,110,2021-12-30,2021-12-31,2022-01-09,3304.00,Completed
2018,62,23,2021-12-31,2022-01-01,2022-06-12,412962.00,Completed
2019,335,155,2021-12-31,2022-01-16,2022-10-03,101888.00,Completed
2020,321,92,2021-12-31,2022-01-03,2021-12-31,234.00,Completed
2021,124,200,2021-12-31,2022-01-23,2022-07-21,73920.00,Completed
2022,251,178,2022-01-01,2022-01-07,2022-08-03,112140.00,Completed
2023,100,52,2022-01-02,2022-01-21,2022-03-06,22650.00,Completed
2024,418,163,2022-01-03,2022-01-16,2022-02-24,21580.00,Completed
2025,45,39,2022-01-04,2022-01-04,2022-01-04,0.00,Completed
2026,417,74,2022-01-07,2022-01-27,2022-03-13,9765.00,Completed
2027,9,164,2022-01-08,2022-02-17,2022-02-08,5360.00,Completed
2028,32,39,2022-01-08,2022-01-16,2022-03-24,40546.00,Completed
2029,79,177,2022-01-09,2022-02-09,2022-04-21,29768.00,Completed
2030,450,34,2022-01-15,2022-02-11,2022-01-15,4347.00,Completed
2031,7,48,2022-01-17,2022-01-23,2023-05-06,260850.00,Completed
2032,335,170,2022-01-17,2022-03-13,2022-01-17,4180.00,Completed
2033,119,189,2022-01-19,2022-02-02,2022-12-05,65240.00,Completed
2034,330,131,2022-01-19,2022-02-14,2023-05-02,89232.00,Completed
2035,150,85,2022-01-21,2022-01-26,2022-02-04,2368.00,Completed
2036,298,161,2022-01-21,2022-03-03,2022-05-10,47040.00,Completed
2037,74,160,2022-01-23,2022-02-28,2022-01-23,4068.00,Completed
2038,315,171,2022-01-27,2022-01-28,2022-12-10,492494.00,Completed
2039,173,55,2022-01-29,2022-02-25,2022-03-06,8694.00,Completed
2040,82,82,2022-01-29,2022-02-09,2022-01-29,110020.00,Completed
2041,449,120,2022-01-30,2022-02-06,2022-03-30,8802.00,Completed
2042,283,110,2022-01-31,2022-02-14,2022-03-15,11918.00,Completed
2043,148,101,2022-02-01,2022-02-27,2022-03-01,191481.00,Completed
2044,24,111,2022-02-02,2022-03-16,2022-02-23,7392.00,Completed
2045,32,59,2022-02-04,2022-03-06,2022-06-15,59274.00,Completed
2046,499,140,2022-02-09,2022-03-04,2022-02-09,141969.00,Completed
2047,191,24,2022-02-13,2022-04-03,2022-03-01,4851.00,Completed
2048,467,16,2022-02-16,2022-03-09,2023-04-03,202470.00,Completed
2049,25,25,2022-02-18,2022-02-18,2023-07-03,114000.00,Completed
2050,83,133,2022-02-21,2022-03-08,2022-06-29,26904.00,Completed
2051,12,147,2022-02-23,2022-03-13,2023-01-31,203173.00,Completed
2052,154,106,2022-02-25,2022-02-26,2023-07-14,167610.00,Completed
2053,203,70,2022-02-27,2022-03-14,2022-09-06,374407.00,Completed
2054,85,172,2022-02-27,2022-03-14,2022-02-28,2025.00,Completed
2055,112,6,2022-02-27,2022-03-06,2022-05-09,30845.00,Completed
2056,329,172,2022-03-02,2022-03-14,2022-03-05,1620.00,Completed
2057,434,111,2022-03-02,2022-03-12,2022-03-06,295646.00,Completed
2058,445,153,2022-03-05,2022-04-15,2022-03-05,6929.00,Completed
2059,431,153,2022-03-07,2022-04-01,2022-06-01,35152.00,Completed
2060,300,55,2022-03-08,2022-04-16,2022-04-13,6279.00,Completed
2061,409,118,2022-03-08,2022-04-12,2023-01-24,172928.00,Completed
2062,473,111,2022-03-08,2022-03-31,2022-03-08,4048.00,Completed
2063,202,151,2022-03-09,2022-03-23,2022-05-23,36248.00,Completed
2064,233,21,2022-03-11,2022-04-24,2023-01-01,94400.00,Completed
2065,437,172,2022-03-11,2022-05-11,2022-09-11,58050.00,Completed
2066,357,122,2022-03-13,2022-04-29,2022-07-16,33158.00,Completed
2067,177,85,2022-03-18,2022-04-02,2022-03-18,1110.00,Completed
2068,284,60,2022-03-18,2022-03-21,2022-03-18,204.00,Completed
2069,123,95,2022-03-18,2022-05-04,2022-03-18,2444.00,Completed
2070,497,144,2022-03-18,2022-03-22,2022-03-26,1568.00,Completed
2071,117,149,2022-03-18,2022-04-03,2022-04-24,10033.00,Completed
2072,104,78,2022-03-19,2022-04-14,2022-11-15,95953.00,Completed
2073,325,5,2022-03-20,2022-03-29,2022-09-25,281816.00,Completed
2074,76,84,2022-03-29,2022-04-20,2023-03-18,200546.00,Completed
2075,439,163,2022-03-31,2022-04-02,2022-05-07,417838.00,Completed
2076,482,101,2022-04-02,2022-05-30,2022-04-19,4640.00,Completed
2077,166,165,2022-04-03,2022-04-15,2022-05-15,19278.00,Completed
2078,39,10,2022-04-05,2022-05-12,2022-04-15,4847.00,Completed
2079,89,33,2022-04-06,2022-04-18,2022-04-08,624.00,Completed
2080,164,77,2022-04-07,2022-05-06,2022-04-28,442257.00,Completed
2081,139,121,2022-04-08,2022-04-09,2022-04-08,125.00,Completed
2082,216,68,2022-04-11,2022-04-15,2022-05-07,4340.00,Completed
2083,115,139,2022-04-12,2022-04-12,2022-09-11,39672.00,Completed
2084,147,179,2022-04-13,2022-04-13,2022-05-15,14400.00,Completed
2085,315,41,2022-04-13,2022-04-21,2022-05-07,10528.00,Completed
2086,345,135,2022-04-14,2022-05-03,2022-09-27,79120.00,Completed
2087,464,55,2022-04-17,2022-04-25,2022-04-17,1288.00,Completed
2088,40,39,2022-04-20,2022-05-05,2022-06-24,32010.00,Completed
2089,139,115,2022-04-21,2022-05-16,2023-01-16,61560.00,Completed
2090,3,93,2022-04-22,2022-04-29,2022-10-16,506885.00,Completed
2091,181,32,2022-04-22,2022-04-28,2022-04-22,468.00,Completed
2092,54,90,2022-04-24,2022-05-26,2022-06-09,11396.00,Completed
2093,192,61,2022-04-25,2022-05-02,2023-07-28,272600.00,Completed
2094,326,24,2022-04-28,2022-05-19,2022-11-20,57024.00,Completed
2095,452,169,2022-04-28,2022-05-08,2022-10-27,58912.00,Completed
2096,280,96,2022-04-29,2022-06-19,2023-05-26,61218.00,Completed
2097,500,149,2022-04-29,2022-05-17,2022-04-29,2286.00,Completed
2098,483,77,2022-05-01,2022-05-14,2023-02-04,87588.00,Completed
2099,6,144,2022-05-02,2022-06-28,2022-06-06,276746.00,Completed
2100,312,30,2022-05-03,2022-05-05,2022-05-03,388.00,Completed
2101,436,30,2022-05-04,2022-05-19,2022-11-19,109998.00,Completed
2102,289,8,2022-05-06,2022-05-08,2023-01-20,586998.00,Completed
2103,260,162,2022-05-07,2022-05-09,2022-05-27,10304.00,Completed
2104,270,177,2022-05-07,2022-05-07,2022-07-09,23058.00,Completed
2105,457,163,2022-05-08,2022-05-14,2022-05-08,401072.00,Completed
2106,146,142,2022-05-09,2022-06-03,2023-03-14,166630.00,Completed
2107,373,163,2022-05-16,2022-06-22,2022-09-05,43492.00,Completed
2108,105,6,2022-05-18,2022-06-15,2022-08-19,34565.00,Completed
2109,47,129,2022-05-19,2022-06-13,2022-07-19,15295.00,Completed
2110,497,37,2022-05-20,2022-05-25,2022-05-30,3160.00,Completed
2111,46,57,2022-05-20,2022-07-18,2022-07-29,13708.00,Completed
2112,252,68,2022-05-22,2022-07-21,2022-06-03,3720.00,Completed
2113,215,1,2022-05-22,2022-06-26,2022-12-24,105774.00,Completed
2114,7,10,2022-05-27,2022-07-02,2022-07-06,6288.00,Completed
2115,224,167,2022-05-28,2022-06-06,2022-05-28,1773.00,Completed
2116,123,190,2022-05-31,2022-06-03,2022-10-07,54864.00,Completed
2117,465,151,2022-06-02,2022-07-21,2022-06-02,9016.00,Completed
2118,177,95,2022-06-03,2022-06-05,2022-08-28,13208.00,Completed
2119,493,41,2022-06-03,2022-07-23,2022-06-13,9400.00,Completed
2120,51,2,2022-06-05,2022-06-29,2022-06-05,441902.00,Completed
2121,3,130,2022-06-05,2022-06-07,2022-10-26,304531.00,Completed
2122,310,85,2022-06-05,2022-07-05,2022-06-05,2220.00,Completed
2123,172,150,2022-06-09,2022-06-17,2023-02-02,69800.00,Completed
2124,281,160,2022-06-10,2022-06-12,2022-07-17,12091.00,Completed
2125,29,152,2022-06-10,2022-07-07,2022-08-21,22680.00,Completed
2126,477,144,2022-06-12,2022-06-14,2022-06-12,196.00,Completed
2127,85,37,2022-06-12,2022-07-22,2022-09-06,28124.00,Completed
2128,60,31,2022-06-12,2022-07-21,2023-02-22,118164.00,Completed
2129,378,167,2022-06-17,2022-07-15,2023-02-28,140264.00,Completed
2130,324,52,2022-06-17,2022-06-25,2022-07-30,16950.00,Completed
2131,243,19,2022-06-19,2022-08-05,2022-08-12,7820.00,Completed
2132,264,181,2022-06-23,2022-08-14,2022-07-31,157470.00,Completed
2133,258,86,2022-06-24,2022-08-10,2023-02-22,506887.00,Completed
2134,416,179,2022-06-27,2022-07-12,2022-11-17,270503.00,Completed
2135,37,104,2022-07-01,2022-07-07,2023-04-30,141726.00,Completed
2136,69,28,2022-07-03,2022-07-24,2022-10-16,40950.00,Completed
2137,398,113,2022-07-04,2022-08-18,2022-07-04,8865.00,Completed
2138,281,97,2022-07-05,2022-07-26,2022-07-10,1869.00,Completed
2139,236,183,2022-07-05,2022-07-25,2022-08-27,10829.00,Completed
2140,23,158,2022-07-06,2022-07-08,2022-07-06,400.00,Completed
2141,309,154,2022-07-06,2022-07-06,2022-11-26,74217.00,Completed
2142,272,153,2022-07-08,2022-08-30,2022-07-18,8957.00,Completed
2143,331,184,2022-07-09,2022-08-11,2022-09-30,24522.00,Completed
2144,105,199,2022-07-12,2022-08-27,2022-08-10,5428.00,Completed
2145,392,10,2022-07-13,2022-08-27,2022-07-13,5895.00,Completed
2146,435,26,2022-07-17,2022-07-19,2022-12-28,51240.00,Completed
2147,208,112,2022-07-18,2022-08-04,2022-07-26,1819.00,Completed
2148,166,138,2022-07-19,2022-08-18,2022-11-24,371640.00,Completed
2149,495,90,2022-07-20,2022-09-03,2022-08-17,6930.00,Completed
2150,239,165,2022-07-21,2022-08-21,2022-09-03,13230.00,Completed
2151,161,141,2022-07-21,2022-08-05,2022-12-03,50250.00,Completed
2152,56,10,2022-07-22,2022-09-04,2023-01-12,517731.00,Completed
2153,114,39,2022-07-23,2022-09-12,2023-03-26,123384.00,Completed
2154,19,51,2022-07-23,2022-08-12,2023-04-02,35950.00,Completed
2155,453,89,2022-07-24,2022-08-09,2022-11-12,330999.00,Completed
2156,271,98,2022-07-29,2022-08-03,2023-09-18,146084.00,Completed
2158,359,85,2022-07-31,2022-08-23,2023-03-09,45658.00,Completed
2159,289,119,2022-08-03,2022-08-21,2022-08-10,2106.00,Completed
2160,459,81,2022-08-04,2022-08-06,2022-08-04,260845.00,Completed
2161,176,117,2022-08-05,2022-08-14,2022-08-05,1161.00,Completed
2162,60,198,2022-08-07,2022-09-08,2022-08-12,2976.00,Completed
2163,195,80,2022-08-11,2022-08-13,2022-09-04,3944.00,Completed
2164,475,58,2022-08-13,2022-08-28,2022-08-13,2880.00,Completed
2165,228,199,2022-08-13,2022-09-21,2022-10-01,8142.00,Completed
2166,26,81,2022-08-14,2022-10-07,2022-08-14,5454.00,Completed
2167,140,100,2022-08-17,2022-08-31,2022-08-17,2562.00,Completed
2168,48,55,2022-08-18,2022-08-28,2022-10-23,28658.00,Completed
2169,267,74,2022-08-19,2022-10-02,2022-11-15,135196.00,Completed
2170,215,66,2022-08-19,2022-08-28,2023-06-21,72900.00,Completed
2171,9,144,2022-08-21,2022-09-09,2022-09-02,1862.00,Completed
2172,402,99,2022-08-23,2022-09-30,2022-12-26,520504.00,Completed
2173,201,92,2022-08-24,2022-09-07,2023-03-25,47658.00,Completed
2174,487,198,2022-08-24,2022-09-22,2023-04-11,58776.00,Completed
2175,121,32,2022-08-28,2022-08-31,2022-11-18,347984.00,Completed
2176,366,9,2022-08-31,2022-08-31,2023-07-09,50544.00,Completed
2177,165,71,2022-09-01,2022-09-23,2022-09-05,3168.00,Completed
2178,496,183,2022-09-01,2022-10-10,2022-10-11,3822.00,Completed
2179,161,119,2022-09-01,2022-09-01,2022-11-03,172419.00,Completed
2180,289,75,2022-09-02,2022-09-17,2023-03-12,33666.00,Completed
2181,154,49,2022-09-06,2022-10-09,2022-09-08,5478.00,Completed
2182,202,160,2022-09-07,2022-09-08,2022-12-03,29267.00,Completed
2183,266,45,2022-09-07,2022-09-26,2023-02-19,25135.00,Completed
2184,127,23,2022-09-08,2022-09-11,2022-12-26,402836.00,Completed
2185,232,7,2022-09-12,2022-11-05,2022-09-12,8802.00,Completed
2186,492,122,2022-09-12,2022-10-29,2022-12-31,27848.00,Completed
2187,336,107,2022-09-14,2022-10-15,2022-10-27,8107.00,Completed
2188,311,19,2022-09-14,2022-10-21,2022-09-15,4255.00,Completed
2189,277,57,2022-09-15,2022-10-19,2022-09-30,5066.00,Completed
2190,219,182,2022-09-15,2022-09-21,2023-01-30,45087.00,Completed
2191,360,19,2022-09-16,2022-11-27,2022-12-16,501720.00,Completed
2192,325,114,2022-09-17,2022-10-13,2022-11-02,13588.00,Completed
2193,209,6,2022-09-19,2022-11-03,2023-02-02,49290.00,Completed
2194,53,193,2022-09-19,2022-10-25,2023-01-30,29430.00,Completed
2195,147,112,2022-09-22,2022-09-24,2022-10-01,238299.00,Completed
2196,350,79,2022-09-24,2022-09-26,2022-12-06,38270.00,Completed
2197,401,137,2022-09-25,2022-10-11,2022-10-02,282766.00,Completed
2198,452,91,2022-09-27,2022-09-29,2022-10-02,320501.00,Completed
2199,489,5,2022-09-30,2022-10-17,2022-10-25,3116.00,Completed
2200,32,4,2022-09-30,2022-11-01,2022-11-08,8480.00,Completed
2201,282,94,2022-10-01,2022-10-23,2022-10-14,473161.00,Completed
2202,133,50,2022-10-02,2022-11-08,2023-01-19,423087.00,Completed
2203,256,7,2022-10-05,2022-11-21,2022-10-27,7661.00,Completed
2204,194,129,2022-10-07,2022-11-02,2022-10-07,2990.00,Completed
2205,338,157,2022-10-07,2022-10-11,2022-12-22,25740.00,Completed
2206,290,158,2022-10-08,2022-10-08,2023-01-25,65400.00,Completed
2207,389,149,2022-10-11,2022-10-30,2022-10-15,2413.00,Completed
2208,414,65,2022-10-11,2022-10-29,2023-10-01,161553.00,Completed
2209,80,13,2022-10-12,2022-11-01,2023-07-17,100838.00,Completed
2210,211,134,2022-10-13,2022-11-11,2022-11-29,205177.00,Completed
2211,348,67,2022-10-14,2022-11-14,2023-08-22,549569.00,Completed
2212,250,190,2022-10-14,2022-12-16,2023-01-16,22464.00,Completed
2213,487,136,2022-10-16,2022-12-12,2023-01-16,15390.00,Completed
2214,294,124,2022-10-17,2022-11-15,2022-12-15,471362.00,Completed
2215,450,80,2022-10-17,2022-10-26,2022-12-16,9396.00,Completed
2216,210,123,2022-10-18,2022-11-05,2022-10-18,442879.00,Completed
2217,330,94,2022-10-20,2022-11-17,2022-10-29,3612.00,Completed
2218,294,185,2022-10-21,2022-11-10,2022-10-21,3460.00,Completed
2219,455,117,2022-10-22,2022-10-24,2023-04-18,68370.00,Completed
2220,91,91,2022-10-23,2022-10-29,2023-10-16,203904.00,Completed
2221,286,163,2022-10-24,2022-10-24,2023-10-07,173304.00,Completed
2222,168,18,2022-10-27,2022-11-15,2022-11-05,3116.00,Completed
2223,63,165,2022-10-27,2022-10-30,2023-02-15,61803.00,Completed
2224,305,107,2022-10-28,2022-10-30,2022-12-20,18755.00,Completed
2225,19,49,2022-10-28,2022-10-31,2023-04-15,83166.00,Completed
2226,257,149,2022-10-30,2022-11-17,2022-11-06,2286.00,Completed
2227,48,132,2022-10-30,2022-11-11,2023-02-25,60390.00,Completed
2228,152,5,2022-10-30,2022-11-07,2022-12-11,8360.00,Completed
2229,282,57,2022-11-05,2022-11-09,2023-07-10,526558.00,Completed
2230,269,83,2022-11-08,2022-11-10,2023-03-01,247790.00,Completed
2231,397,59,2022-11-10,2022-12-13,2022-11-12,5874.00,Completed
2232,345,101,2022-11-12,2022-11-12,2022-11-12,0.00,Completed
2233,158,35,2022-11-13,2022-11-25,2022-11-13,600.00,Completed
2234,2,199,2022-11-16,2022-11-16,2023-01-06,18054.00,Completed
2235,111,153,2022-11-16,2023-01-15,2022-12-11,10140.00,Completed
2236,120,185,2022-11-23,2022-11-23,2022-11-23,0.00,Completed
2237,460,159,2022-11-23,2022-12-02,2023-01-13,198770.00,Completed
2238,396,64,2022-11-25,2022-12-21,2022-11-30,2652.00,Completed
2239,256,152,2022-11-26,2023-01-19,2023-01-20,7980.00,Completed
2240,128,69,2022-11-26,2023-01-17,2022-11-29,3588.00,Completed
2241,178,76,2022-11-27,2022-11-28,2023-02-06,12238.00,Completed
2242,93,112,2022-11-30,2022-12-13,2023-10-18,100580.00,Completed
2243,331,94,2022-12-02,2022-12-07,2022-12-02,470968.00,Completed
2244,258,82,2022-12-03,2023-01-15,2023-10-08,152221.00,Completed
2245,228,121,2022-12-04,2023-01-14,2022-12-06,5125.00,Completed
2246,137,119,2022-12-04,2022-12-12,2023-08-31,92898.00,Completed
2247,37,138,2022-12-05,2022-12-08,2022-12-05,351417.00,Completed
2248,107,141,2022-12-06,2023-01-15,2023-07-14,77720.00,Completed
2249,474,114,2022-12-07,2023-02-15,2022-12-11,11060.00,Completed
2250,425,4,2022-12-12,2023-01-09,2023-03-06,31360.00,Completed
2251,217,89,2022-12-12,2023-02-18,2022-12-18,3536.00,Completed
2252,353,15,2022-12-14,2022-12-15,2023-03-08,17000.00,Completed
2253,358,166,2022-12-15,2023-01-02,2023-01-03,425090.00,Completed
2254,393,170,2022-12-15,2022-12-15,2022-12-18,278132.00,Completed
2255,99,69,2022-12-16,2022-12-19,2023-01-31,9108.00,Completed
2256,401,37,2022-12-18,2022-12-18,2023-01-31,20856.00,Completed
2257,456,200,2022-12-19,2023-01-09,2023-03-27,33264.00,Completed
2258,372,95,2022-12-21,2022-12-21,2023-01-19,274302.00,Completed
2259,227,74,2022-12-21,2023-01-25,2023-11-15,57771.00,Completed
2260,181,42,2022-12-21,2023-01-08,2023-01-14,3168.00,Completed
2261,44,116,2022-12-24,2022-12-24,2023-05-16,24882.00,Completed
2262,214,153,2022-12-24,2022-12-25,2023-03-27,46813.00,Completed
2263,34,28,2022-12-26,2022-12-28,2023-08-07,100200.00,Completed
2264,229,40,2022-12-26,2022-12-26,2022-12-26,0.00,Completed
2265,472,40,2022-12-26,2023-01-25,2023-11-05,100548.00,Completed
2266,376,60,2022-12-27,2023-02-18,2023-02-19,3808.00,Completed
2267,451,170,2023-01-02,2023-01-28,2023-02-10,4940.00,Completed
2268,299,54,2023-01-07,2023-01-09,2023-02-12,19552.00,Completed
2269,277,144,2023-01-09,2023-01-19,2023-01-09,980.00,Completed
2270,350,18,2023-01-09,2023-01-31,2023-07-31,92660.00,Completed
2271,63,134,2023-01-11,2023-01-14,2023-11-05,176712.00,Completed
2272,287,12,2023-01-11,2023-01-18,2023-03-19,28798.00,Completed
2273,317,21,2023-01-12,2023-01-16,2023-01-29,156493.00,Completed
2274,106,33,2023-01-12,2023-01-18,2023-01-18,312.00,Completed
2275,100,71,2023-01-13,2023-02-07,2023-01-13,3600.00,Completed
2276,228,172,2023-01-14,2023-02-11,2023-06-21,56430.00,Completed
2277,292,17,2023-01-20,2023-01-30,2023-06-12,191685.00,Completed
2278,132,47,2023-01-20,2023-02-19,2023-05-21,444173.00,Completed
2279,354,130,2023-01-24,2023-01-26,2023-03-04,8023.00,Completed
2280,330,105,2023-01-24,2023-02-12,2023-11-23,93197.00,Completed
2281,76,38,2023-01-26,2023-02-05,2023-05-12,25926.00,Completed
2282,275,103,2023-01-26,2023-03-22,2023-02-08,10890.00,Completed
2283,417,93,2023-01-27,2023-01-27,2023-01-27,0.00,Completed
2284,154,2,2023-01-29,2023-01-29,2023-01-31,600.00,Completed
2285,391,166,2023-01-29,2023-03-13,2023-02-01,2838.00,Completed
2287,23,62,2023-01-30,2023-03-14,2023-04-14,471918.00,Completed
2288,192,79,2023-01-31,2023-02-07,2023-02-04,105190.00,Completed
2289,493,188,2023-02-01,2023-02-01,2023-02-01,0.00,Completed
2290,477,166,2023-02-02,2023-02-12,2023-04-16,13134.00,Completed
2291,479,102,2023-02-03,2023-02-25,2023-05-22,34720.00,Completed
2292,416,111,2023-02-03,2023-03-21,2023-02-03,8096.00,Completed
2293,140,186,2023-02-04,2023-02-14,2023-03-13,4550.00,Completed
2294,326,199,2023-02-04,2023-02-15,2023-06-11,42362.00,Completed
